modes,coeffINI,accumINI,coeffGD,accumGD,coeffLSGD,accumLSGD
1,0.18054795559084227,0.18054795559084227,0.00010169933750491256,0.00010169933750491256,1.1893078475062131e-07,1.1893078475062131e-07
2,0.0646284470154951,0.24517640260633738,0.00031131046431931474,0.0004130098018242273,3.594402293833285e-06,3.7133330785839064e-06
3,6.125830804308384e-06,0.2451825284371417,0.003420492463294398,0.0038335022651186253,5.6006545806209606e-09,3.718933733164527e-06
4,0.0050734960883706895,0.2502560245255124,0.023190368691662376,0.027023870956781,1.1411721658806967e-08,3.7303454548233343e-06
5,1.460923812103917e-06,0.25025748544932447,0.026821004083627465,0.05384487504040847,3.73486786303393e-07,4.103832241126727e-06
6,0.000982841827363736,0.2512403272766882,0.005176395033521413,0.059021270073929884,2.544530157882954e-06,6.648362399009681e-06
7,1.8399451358885056e-07,0.2512405112712018,0.004952278446712366,0.06397354852064224,4.3979393602051867e-07,7.0881563350302e-06
8,0.000327824696523118,0.2515683359677249,0.002070122596818519,0.06604367111746076,1.981400042952325e-10,7.088354475034495e-06
9,1.6317386902618732e-07,0.2515684991415939,0.001985995826949953,0.06802966694441072,2.881749307113625e-07,7.376529405745858e-06
10,0.00015421113331137688,0.2517227102749053,0.0008149249375375845,0.0688445918819483,4.750236251760167e-07,7.851553030921874e-06
11,1.603257923605141e-06,0.25172431353282887,0.0009007001893479526,0.06974529207129626,5.270164189154322e-07,8.378569449837306e-06
12,9.593883852218886e-05,0.2518202523713511,0.00042719951847252014,0.07017249158976878,4.869546858937952e-08,8.427264918426686e-06
13,5.1495064890648824e-06,0.25182540187784014,0.00041949741871073927,0.07059198900847952,9.230210277189454e-09,8.436495128703876e-06
14,7.695407485903116e-05,0.25190235595269916,0.0002777431863773639,0.07086973219485689,7.324509858629692e-07,9.168946114566844e-06
15,1.2401519219000304e-05,0.25191475747191816,0.00018806105087343863,0.07105779324573032,2.8683129353167875e-06,1.2037259049883632e-05
16,7.758985012499494e-05,0.2519923473220432,0.000219490576922578,0.0712772838226529,1.2849692026505036e-06,1.3322228252534136e-05
17,2.653081573542556e-05,0.2520188781377786,6.951536132147834e-05,0.07134679918397438,1.2707928941480918e-08,1.3334936181475616e-05
18,9.481915618323713e-05,0.2521136972939619,0.00020929739538666506,0.07155609657936104,1.064587335105103e-11,1.3334946827348968e-05
